spl_id,Main ingredient,Ingredients
09bee97d-a8e5-7c9c-e063-6294a90a0412,ALCOHOL,ALCOHOL
09c0c2e2-4b2c-0066-e063-6394a90acfdb,LIDOCAINE,"LIDOCAINE, MENTHOL"
09c266af-ce9f-e4a5-e063-6394a90a28c4,GABAPENTIN,GABAPENTIN
09c282c0-4e67-8772-e063-6294a90ae4dd,ARNICA MONTANA,"ARNICA MONTANA, CHAMOMILE, FERULA ASSA-FOETIDA RESIN, HEKLA LAVA, HYPERICUM PERFORATUM"
09c2d90b-b47f-31ff-e063-6394a90a7c20,BENZOYL PEROXIDE,BENZOYL PEROXIDE
09c37c1c-308b-6d9f-e063-6394a90a5de3,WITCH HAZEL,WITCH HAZEL
09c4f6c9-ba51-47f4-95b4-d236fa45778b,MICONAZOLE NITRATE,MICONAZOLE NITRATE
09c54740-0ef5-2005-e063-6394a90a59e7,BENZOCAINE,"BENZOCAINE, ISOPROPYL ALCOHOL"
09c712f0-9417-428b-e063-6394a90ad096,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
09c7249c-7a91-51b1-e063-6394a90a7073,POVIDONE-IODINE,POVIDONE-IODINE
09c727e0-017f-4b43-e063-6394a90abe69,POVIDONE-IODINE,POVIDONE-IODINE
09c81542-46cc-aeaa-e063-6394a90acc34,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE
09ca2d4b-e0c3-9961-e063-6394a90aa82e,OCTINOXATE,"OCTINOXATE, OCTISALATE, TITANIUM DIOXIDE, ZINC OXIDE"
09cacefc-75a9-b700-e063-6294a90a3bb5,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
09cc6a06-d611-872d-e063-6294a90aae93,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
09cccc31-458f-e72e-e063-6394a90ab35a,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
09cd922d-258a-3903-e063-6394a90ae99a,MICONAZOLE NITRATE,MICONAZOLE NITRATE
09cdae13-2488-43f9-e063-6394a90af7f5,ALCOHOL,ALCOHOL
09ce4763-a8e6-7cff-e063-6294a90a851c,"MENTHOL, UNSPECIFIED FORM","MENTHOL, UNSPECIFIED FORM"
09ce6831-6c39-8029-e063-6394a90a2feb,TOLNAFTATE,TOLNAFTATE
09ceda1d-1293-bf08-e063-6394a90a0795,STANNOUS FLUORIDE,STANNOUS FLUORIDE
09cf38c2-0b46-eca1-e063-6294a90a72d8,CALCIUM CARBONATE,CALCIUM CARBONATE
09cf496c-8177-ebb7-e063-6394a90a745a,GENTAMICIN SULFATE,GENTAMICIN SULFATE
09cfad01-259c-fa43-e063-6394a90ad5a1,SODIUM BICARBONATE,SODIUM BICARBONATE
09d03482-2cec-378c-e063-6394a90a9a62,CAPSAICIN,CAPSAICIN
09d086fa-b028-4190-e063-6394a90a763c,ATROPINE SULFATE,ATROPINE SULFATE
09d088ef-aab3-5565-e063-6394a90af263,MICONAZOLE NITRATE,MICONAZOLE NITRATE
09d0eff7-df9f-7419-e063-6394a90a87d8,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE
09d21713-f27a-489c-e063-6394a90a6779,ALCOHOL,ALCOHOL
09d23043-1b0a-83b3-e063-6294a90a5ce6,METOPROLOL TARTRATE,METOPROLOL TARTRATE
09d2894d-46c1-be92-e063-6294a90aea37,ALCOHOL,ALCOHOL
09d2fef3-00b4-9ee1-e063-6394a90ae344,ALCOHOL,ALCOHOL
09d31994-f9dc-1f75-e063-6294a90a89bb,N/A,N/A
09d35c34-11fb-3a5d-e063-6294a90ab172,TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE
09d39169-e868-d2b1-e063-6394a90a892c,ALCOHOL,ALCOHOL
09d3c8c0-74d6-f49d-e063-6394a90a4815,ALCOHOL,ALCOHOL
09d6fabb-0d08-222e-e063-6294a90a95b6,ALCOHOL,ALCOHOL
09d7052e-ec40-ef60-e063-6294a90af214,MENTHOL,MENTHOL
09d70e71-d1aa-2749-e063-6294a90abd05,MENTHOL,MENTHOL
09d769cf-cc6f-9fd3-e063-6394a90ac18e,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
09d7d5f9-c9f1-4942-8dc8-13ca8e164ce9,ACETAMINOPHEN,"ACETAMINOPHEN, ASPIRIN, CAFFEINE"
09d87d9c-fe4c-fd02-e063-6394a90a56bd,DIMETHICONE,"DIMETHICONE, MAGNESIUM HYDROXIDE, SILODRATE"
09d8a40d-02a1-c265-e063-6294a90a8a0b,CAPSAICIN,CAPSAICIN
09dc1ca0-5299-a077-e063-6294a90a77b7,OATMEAL,OATMEAL
09dc25cb-c034-39aa-e063-6394a90a99b2,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
09dc4870-a286-48af-e063-6394a90aa79e,MENTHOL,MENTHOL
09e2089e-a70b-9d2f-e063-6394a90a2282,ZINC OXIDE,ZINC OXIDE
09e242d5-3c75-e0b7-e063-6394a90a5dc3,SALICYLIC ACID,SALICYLIC ACID
09e279a0-3ae0-daa2-e063-6294a90a623d,OCTISALATE,"OCTISALATE, OCTOCRYLENE, ZINC OXIDE"
09e28a29-b7d6-10d0-e063-6394a90a7861,ALCOHOL,ALCOHOL
09e2e5e3-aaff-d4b0-e063-6294a90a1f57,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE
09e31e63-21d9-2c4d-e063-6294a90a3d86,ZINC OXIDE,ZINC OXIDE
09e3474c-5785-44f0-e063-6294a90a8568,SALICYLIC ACID,SALICYLIC ACID
09e37389-88c4-6f4c-e063-6394a90a9861,MENTHOL,"MENTHOL, ZINC OXIDE"
09e37389-88ed-6f4c-e063-6394a90a9861,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
09e4a36b-020b-c5b1-e063-6394a90a3e31,CAMPHOR (SYNTHETIC),"CAMPHOR (SYNTHETIC), MENTHOL"
09e4aea0-f446-457e-ab21-d0589db5d78f,ACETAMINOPHEN,ACETAMINOPHEN
09ecc74c-d48a-b58a-e063-6394a90a6a65,ALCOHOL,ALCOHOL
09f0bc6a-5aea-4618-8b71-22a2f0d036f8,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE
09f73bec-516e-90f0-e063-6394a90aecab,GLYCERIN,GLYCERIN
09f87d38-290a-4931-b5df-bd6a895f2866,ACONITUM NAPELLUS WHOLE,"ACONITUM NAPELLUS WHOLE, ARSENIC TRIOXIDE, ATROPA BELLADONNA, BAPTISIA TINCTORIA ROOT, ECHINACEA ANGUSTIFOLIA WHOLE, ESCHERICHIA COLI, FERROSOFERRIC PHOSPHATE, LACHESIS MUTA VENOM, MERCURIC CHLORIDE, PHOSPHORUS, PHYTOLACCA AMERICANA ROOT, RANCID BEEF"
09fa1b7f-1911-4bc2-825b-c885a44f5c63,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE
09fae61c-e2e6-4a2b-9467-5d2542b917fe,ARGATROBAN,ARGATROBAN
09fb2810-0cc2-b2e2-e063-6294a90a4576,MENTHOL,"MENTHOL, ZINC OXIDE"
09fb9b1c-b0c7-95a9-e063-6394a90a51db,DEXTROMETHORPHAN HYDROBROMIDE,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN"
09fba2cc-0082-4de3-9081-57feabcccffb,NICOTINE,NICOTINE
0a000d77-7dea-6078-e063-6394a90a8a01,TOLNAFTATE,TOLNAFTATE
0a063d7f-23b3-c949-e063-6294a90a5b57,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
0a090b1d-aca6-61ab-e063-6294a90a05c3,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
0a0ae5ba-9fab-45f6-e063-6294a90ad555,"MENTHOL, (+)-","MENTHOL, (+)-"
0a0aef1f-b991-0920-e063-6394a90aa146,WITCH HAZEL,WITCH HAZEL
0a0b8b6b-f10a-ba12-e063-6294a90ab977,CAMPHOR (NATURAL),"CAMPHOR (NATURAL), MENTHOL, METHYL SALICYLATE"
0a0bfe4a-53b7-5b7c-e063-6394a90a23ec,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE"
0a0bfe4a-53ba-5b7c-e063-6394a90a23ec,"MENTHOL, UNSPECIFIED FORM","MENTHOL, UNSPECIFIED FORM"
0a0db8e7-8475-3d08-e063-6294a90af3f5,DEXAMETHASONE,DEXAMETHASONE
0a0dfc04-3b40-4839-bc44-ac84c366cf91,N/A,N/A
0a0e1540-968e-93c6-e063-6294a90a6e77,POTASSIUM IODIDE,POTASSIUM IODIDE
0a0e30cc-ad75-8cf3-e063-6394a90a974d,WOOD CREOSOTE,WOOD CREOSOTE
0a0fba59-94b0-3786-e063-6394a90af1a6,ALCOHOL,ALCOHOL
0a0fd993-7beb-42d8-e063-6394a90a4e0e,ALCOHOL,ALCOHOL
0a100e76-513b-98d3-e063-6294a90adf47,ALCOHOL,ALCOHOL
0a100e7d-3a8e-2d8b-e063-6394a90a3203,CALCIUM CARBONATE,"CALCIUM CARBONATE, CHOLECALCIFEROL, LEVOMEFOLATE CALCIUM, MAGNESIUM OXIDE, PYRIDOXINE HYDROCHLORIDE, RHUBARB"
0a105618-76c2-d2af-e063-6294a90a66ad,FUROSEMIDE,FUROSEMIDE
0a10c6b4-255d-ba99-e063-6394a90aebaa,ZINC OXIDE,ZINC OXIDE
0a1e4275-7fb6-f08c-e063-6294a90a212b,ESTRADIOL,ESTRADIOL
0a1e4872-215a-f67b-e063-6294a90a59b7,ALCOHOL,ALCOHOL
0a1ea9fd-9c78-4889-e063-6394a90afbba,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE
0a1ef2ae-d2d0-7edf-e063-6394a90a4fd4,ALCOHOL,ALCOHOL
0a1f3256-dc5e-91b7-e063-6394a90a0de4,ANTIMONY,ANTIMONY
0a1f3d5d-13ce-97b3-e063-6394a90aa250,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE
0a1f3d5d-13d3-97b3-e063-6394a90aa250,ALCOHOL,ALCOHOL
0a1f531e-55ea-7573-e063-6294a90aaa48,ALCOHOL,ALCOHOL
0a1f677f-a248-8ef4-e063-6294a90a5f72,ALCOHOL,ALCOHOL
0a1f97b8-394a-bdf0-e063-6394a90aafe0,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE
0a1fbd9b-10e1-ce12-e063-6394a90a9cca,SIMVASTATIN,SIMVASTATIN
0a2095ac-5703-39ba-e063-6294a90aa1c9,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
0a20cdf1-4008-331f-e063-6394a90a04dc,SALICYLIC ACID,SALICYLIC ACID
0a215248-f2c9-8e1a-e063-6294a90a8ff3,CHLORHEXIDINE GLUCONATE,"CHLORHEXIDINE GLUCONATE, ISOPROPYL ALCOHOL"
0a21913f-4e5b-f0ec-e063-6294a90ad9dd,PHYTOLACCA AMERICANA ROOT,PHYTOLACCA AMERICANA ROOT
0a231d6e-2958-bdf4-e063-6294a90a3da8,ALLOPURINOL,ALLOPURINOL
0a2329f9-fb21-71b2-e063-6394a90a5442,ACETAMINOPHEN,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, PHENYLEPHRINE HYDROCHLORIDE"
0a239c0d-2ff2-1090-e063-6294a90a5ab3,POVIDONE-IODINE,POVIDONE-IODINE
0a248127-003c-f491-e063-6394a90af837,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a276d4e-4adf-2437-e063-6294a90aae21,SULFUR,SULFUR
0a2790b7-0908-7c14-e063-6394a90a8b30,BENZOYL PEROXIDE,BENZOYL PEROXIDE
0a27dd57-ee5b-4c88-e063-6294a90a61f1,SALICYLIC ACID,SALICYLIC ACID
0a324dc2-0f76-9cd5-e063-6294a90a507c,ACYCLOVIR,ACYCLOVIR
0a32a345-1f60-b957-e063-6294a90a9c46,STANNOUS FLUORIDE,STANNOUS FLUORIDE
0a334eb9-cad0-f213-e063-6394a90a46da,DUTASTERIDE,"DUTASTERIDE, TAMSULOSIN HYDROCHLORIDE"
0a33e0f6-e28a-5f8a-e063-6294a90ad2dc,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE
0a33f9a9-1fda-7cdf-e063-6294a90adca1,STANNOUS FLUORIDE,STANNOUS FLUORIDE
0a341d0e-791b-85dd-e063-6294a90a42cb,CHLOROQUINE PHOSPHATE,CHLOROQUINE PHOSPHATE
0a3420aa-1a9c-4595-89e2-01c2a433a504,LEVOFLOXACIN,LEVOFLOXACIN
0a35221a-2fcc-2735-e063-6294a90a88ca,BENZALKONIUM CHLORIDE,"BENZALKONIUM CHLORIDE, LIDOCAINE HYDROCHLORIDE"
0a3530a7-a2d7-9b20-e063-6394a90ac110,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE
0a35ac19-6884-a733-e063-6294a90ad22d,BENZALKONIUM CHLORIDE,"BENZALKONIUM CHLORIDE, LIDOCAINE HYDROCHLORIDE"
0a35f0c9-696d-e38a-e063-6294a90afb5c,EUCALYPTUS GLOBULUS LEAF,"EUCALYPTUS GLOBULUS LEAF, SODIUM CHLORIDE"
0a360f87-76d0-e6a7-e063-6294a90a07fb,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a366191-6c38-1435-e063-6294a90ab694,ALCOHOL,ALCOHOL
0a36dd61-f41e-689a-e063-6294a90afbf2,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE
0a36e97f-6aba-7afa-e063-6394a90a1f02,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE
0a36ea8d-bd31-8b31-e063-6394a90a852f,OXYMETAZOLINE HYDROCHLORIDE,OXYMETAZOLINE HYDROCHLORIDE
0a380922-8c8c-f0cd-e063-6294a90a79fb,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a381fc2-c14e-0f8c-e063-6294a90ab810,ACACIA DEALBATA POLLEN,"ACACIA DEALBATA POLLEN, ACER NEGUNDO POLLEN, ACER SACCHARUM POLLEN, AMARANTHUS PALMERI POLLEN, AMARANTHUS RETROFLEXUS POLLEN, AMARANTHUS SPINOSUS POLLEN, AMARANTHUS TUBERCULATUS POLLEN, AMBROSIA ACANTHICARPA POLLEN, AMBROSIA ARTEMISIIFOLIA POLLEN, AMBROSIA BIDENTATA POLLEN, AMBROSIA CONFERTIFLORA POLLEN, AMBROSIA PSILOSTACHYA POLLEN, AMBROSIA TRIFIDA POLLEN, ANTHOXANTHUM ODORATUM POLLEN, ARTEMISIA TRIDENTATA POLLEN, ARTEMISIA VULGARIS POLLEN, ATRIPLEX WRIGHTII POLLEN, AVENA SATIVA POLLEN, BAPTISIA TINCTORIA ROOT, BASSIA SCOPARIA POLLEN, BETULA NIGRA POLLEN, BROUSSONETIA PAPYRIFERA POLLEN, CARYA ILLINOINENSIS POLLEN, CARYA OVATA POLLEN, CELTIS OCCIDENTALIS POLLEN, CHENOPODIUM ALBUM POLLEN, CYCLACHAENA XANTHIFOLIA POLLEN, DISTICHLIS SPICATA POLLEN, ECHINACEA ANGUSTIFOLIA ROOT, EUCALYPTUS GLOBULUS POLLEN, EUPATORIUM CAPILLIFOLIUM POLLEN, FAGUS GRANDIFOLIA POLLEN, FRAXINUS AMERICANA POLLEN, FRAXINUS VELUTINA POLLEN, GOLDENSEAL, HESPEROCYPARIS ARIZONICA POLLEN, HOLCUS LANATUS POLLEN, JUGLANS NIGRA POLLEN, JUNIPERUS ASHEI POLLEN, JUNIPERUS OCCIDENTALIS POLLEN, JUNIPERUS VIRGINIANA POLLEN, LIGUSTRUM VULGARE POLLEN, LIQUIDAMBAR STYRACIFLUA POLLEN, MELALEUCA QUINQUENERVIA POLLEN, MORUS ALBA POLLEN, MORUS RUBRA POLLEN, MYRICA CERIFERA POLLEN, MYRRH, NASTURTIUM OFFICINALE, OLEA EUROPAEA POLLEN, PASPALUM NOTATUM POLLEN, PHYTOLACCA AMERICANA ROOT, PINUS ECHINATA POLLEN, PINUS STROBUS POLLEN, PLANTAGO LANCEOLATA POLLEN, PLATANUS OCCIDENTALIS POLLEN, POA PRATENSIS POLLEN, POPULUS ALBA POLLEN, POPULUS DELTOIDES SUBSP. DELTOIDES POLLEN, POPULUS DELTOIDES SUBSP. MONILIFERA POLLEN, POPULUS NIGRA POLLEN, PROSOPIS JULIFLORA POLLEN, QUERCUS ALBA POLLEN, QUERCUS GAMBELII POLLEN, QUERCUS MACROCARPA POLLEN, QUERCUS NIGRA POLLEN, QUERCUS RUBRA POLLEN, QUERCUS STELLATA POLLEN, QUERCUS VIRGINIANA POLLEN, RUMEX ACETOSELLA POLLEN, RUMEX CRISPUS POLLEN, SALIX NIGRA POLLEN, SALSOLA KALI POLLEN, SCHINUS MOLLE POLLEN, SECALE CEREALE POLLEN, SOLIDAGO CANADENSIS POLLEN, SORGHUM HALEPENSE POLLEN, SYAGRUS ROMANZOFFIANA POLLEN, TAXODIUM DISTICHUM POLLEN, TRITICUM AESTIVUM POLLEN, ULMUS AMERICANA POLLEN, URTICA DIOICA POLLEN, URTICA URENS WHOLE, XANTHIUM STRUMARIUM POLLEN, ZEA MAYS POLLEN"
0a387641-3b88-38e0-e063-6294a90a81b3,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a38e951-4cfa-71bf-e063-6294a90a995f,POLYETHYLENE GLYCOL 400,"POLYETHYLENE GLYCOL 400, PROPYLENE GLYCOL"
0a393f39-b92b-7b4f-e063-6294a90a6bb4,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a39afe9-de12-c89a-e063-6294a90aef40,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a39f046-a2c9-bf39-e063-6394a90a12ec,ZINC OXIDE,ZINC OXIDE
0a3a5fb5-8fcf-beb0-e063-6294a90a0fdf,OCTISALATE,"OCTISALATE, OCTOCRYLENE"
0a3c7781-3423-eeb1-e063-6294a90a958d,SALICYLIC ACID,SALICYLIC ACID
0a3dc8fe-4227-85fa-e063-6294a90ad359,SALICYLIC ACID,SALICYLIC ACID
0a3dc999-cfd8-85ae-e063-6294a90aca95,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE"
0a3f1261-d3e3-4f67-9a28-01edbf99635e,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE
0a4079cc-ca7e-427c-e063-6394a90a3f05,RETINOL,RETINOL
0a45f0f2-2a76-d802-e063-6394a90a91a8,ALCOHOL,ALCOHOL
0a45f0f2-2a87-d802-e063-6394a90a91a8,ALCOHOL,ALCOHOL
0a45f6b8-2049-cf1a-e063-6394a90aa16d,ALCOHOL,ALCOHOL
0a46135c-17b3-e732-e063-6294a90a0486,ALCOHOL,ALCOHOL
0a47e104-7110-9022-e063-6394a90a5974,OXYGEN,OXYGEN
0a47e228-67b2-984b-e063-6394a90a652c,CALCIUM CARBONATE,CALCIUM CARBONATE
0a483bdc-f8df-c2db-e063-6394a90ad373,SILVER,SILVER
0a48cbbe-eda8-ba34-e063-6394a90aec3f,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a4a0de1-6fe9-bf9a-e063-6394a90a32d9,ALCOHOL,ALCOHOL
0a4a2ef0-8dd9-d16a-e063-6394a90a1f44,SALICYLIC ACID,SALICYLIC ACID
0a4a3484-d5c3-d476-e063-6394a90a1736,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTOCRYLENE"
0a4a4b43-c237-3a20-e063-6294a90a739a,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE
0a4a90f7-b324-ef0f-e063-6394a90a8ba0,PHENAZOPYRIDINE HYDROCHLORIDE,PHENAZOPYRIDINE HYDROCHLORIDE
0a4a95ed-fd19-edd2-e063-6394a90a59e4,ALCOHOL,ALCOHOL
0a4ab6fa-bf4f-fe6e-e063-6394a90aa6fc,ALCOHOL,ALCOHOL
0a4ac6d3-7086-0380-e063-6394a90a792a,ALCOHOL,ALCOHOL
0a4acfb6-75cc-0632-e063-6394a90af27b,ALCOHOL,ALCOHOL
0a4adf7a-efaa-99ad-e063-6294a90a4a7a,ALCOHOL,ALCOHOL
0a4c1fcc-ab87-88ef-e063-6394a90a40b4,ALCOHOL,ALCOHOL
0a4c51c7-08c7-a212-e063-6394a90adb30,ALCOHOL,ALCOHOL
0a4c88f4-8ca1-6c7e-e063-6294a90a3c52,LIDOCAINE,LIDOCAINE
0a4cc73a-1348-bab8-e063-6394a90a1060,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
0a4fb55a-6c57-4a96-adf7-52ea296c6f66,DONANEMAB,DONANEMAB
0a50820f-1dfa-45b5-824f-2c28822fc6c6,IBUPROFEN,IBUPROFEN
0a518fbe-7dec-d815-e063-6294a90ac79c,CHLORHEXIDINE ACETATE,"CHLORHEXIDINE ACETATE, SALICYLIC ACID"
0a527c2f-e7aa-4536-b1a8-6c9bbf9c6417,ALUMINUM SESQUICHLOROHYDRATE,ALUMINUM SESQUICHLOROHYDRATE
0a54bdc3-15ae-9ce8-e063-6294a90a9b87,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
0a54f289-d5c2-bcda-e063-6394a90a7235,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
0a59f129-9e48-0c01-e063-6394a90a74f9,HYDROCORTISONE,HYDROCORTISONE
0a5a35be-9e25-18dd-e063-6394a90a097f,AVOBENZONE,"AVOBENZONE, OCTISALATE, OCTOCRYLENE"
0a5a40ff-a015-3995-e063-6394a90a11e6,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a5a42a3-6fe5-2980-e063-6394a90a54fe,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a5a4a8d-f950-3ca0-e063-6394a90a222a,ALCOHOL,ALCOHOL
0a5a4d0e-8ab3-3d79-e063-6394a90a7006,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a5a5370-ec70-42a7-e063-6394a90ac37c,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
0a5a9c44-1450-541c-e063-6394a90aa3cd,ALCOHOL,ALCOHOL
0a5a9c44-1463-541c-e063-6394a90aa3cd,ALCOHOL,ALCOHOL
0a5a9c44-1464-541c-e063-6394a90aa3cd,BENZALKONIUM CHLORIDE,"BENZALKONIUM CHLORIDE, BENZOCAINE, MENTHOL, ZINC CHLORIDE"
0a5af906-f730-72c5-e063-6394a90ac545,ALCOHOL,ALCOHOL
0a5b0131-5a12-60bb-e063-6394a90af922,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350
0a5b4d49-a55c-a420-e063-6394a90a5488,ALCOHOL,ALCOHOL
0a5ba8c4-d5dd-a8af-e063-6394a90a90d3,CALENDULA OFFICINALIS FLOWERING TOP,CALENDULA OFFICINALIS FLOWERING TOP
0a5d6a91-b725-778c-e063-6394a90a5b45,ACACIA DEALBATA POLLEN,"ACACIA DEALBATA POLLEN, ACER NEGUNDO POLLEN, ACER SACCHARUM POLLEN, AMARANTHUS PALMERI POLLEN, AMARANTHUS RETROFLEXUS POLLEN, AMARANTHUS SPINOSUS POLLEN, AMARANTHUS TUBERCULATUS POLLEN, AMBROSIA ACANTHICARPA POLLEN, AMBROSIA ARTEMISIIFOLIA POLLEN, AMBROSIA BIDENTATA POLLEN, AMBROSIA CONFERTIFLORA POLLEN, AMBROSIA PSILOSTACHYA POLLEN, AMBROSIA TRIFIDA POLLEN, ANTHOXANTHUM ODORATUM POLLEN, ARTEMISIA TRIDENTATA POLLEN, ARTEMISIA VULGARIS POLLEN, ATRIPLEX WRIGHTII POLLEN, AVENA SATIVA POLLEN, BAPTISIA TINCTORIA ROOT, BASSIA SCOPARIA POLLEN, BETULA NIGRA POLLEN, BROUSSONETIA PAPYRIFERA POLLEN, CARYA ILLINOINENSIS POLLEN, CARYA OVATA POLLEN, CELTIS OCCIDENTALIS POLLEN, CHENOPODIUM ALBUM POLLEN, CYCLACHAENA XANTHIFOLIA POLLEN, DISTICHLIS SPICATA POLLEN, ECHINACEA ANGUSTIFOLIA ROOT, EUCALYPTUS GLOBULUS POLLEN, EUPATORIUM CAPILLIFOLIUM POLLEN, FAGUS GRANDIFOLIA POLLEN, FRAXINUS AMERICANA POLLEN, FRAXINUS VELUTINA POLLEN, GOLDENSEAL, HESPEROCYPARIS ARIZONICA POLLEN, HOLCUS LANATUS POLLEN, JUGLANS NIGRA POLLEN, JUNIPERUS ASHEI POLLEN, JUNIPERUS OCCIDENTALIS POLLEN, JUNIPERUS VIRGINIANA POLLEN, LIGUSTRUM VULGARE POLLEN, LIQUIDAMBAR STYRACIFLUA POLLEN, MELALEUCA QUINQUENERVIA POLLEN, MORUS ALBA POLLEN, MORUS RUBRA POLLEN, MYRICA CERIFERA POLLEN, MYRRH, NASTURTIUM OFFICINALE, OLEA EUROPAEA POLLEN, PASPALUM NOTATUM POLLEN, PHYTOLACCA AMERICANA ROOT, PINUS ECHINATA POLLEN, PINUS STROBUS POLLEN, PLANTAGO LANCEOLATA POLLEN, PLATANUS OCCIDENTALIS POLLEN, POA PRATENSIS POLLEN, POPULUS ALBA POLLEN, POPULUS DELTOIDES SUBSP. DELTOIDES POLLEN, POPULUS DELTOIDES SUBSP. MONILIFERA POLLEN, POPULUS NIGRA POLLEN, PROSOPIS JULIFLORA POLLEN, QUERCUS ALBA POLLEN, QUERCUS GAMBELII POLLEN, QUERCUS MACROCARPA POLLEN, QUERCUS NIGRA POLLEN, QUERCUS RUBRA POLLEN, QUERCUS STELLATA POLLEN, QUERCUS VIRGINIANA POLLEN, RUMEX ACETOSELLA POLLEN, RUMEX CRISPUS POLLEN, SALIX NIGRA POLLEN, SALSOLA KALI POLLEN, SCHINUS MOLLE POLLEN, SECALE CEREALE POLLEN, SOLIDAGO CANADENSIS POLLEN, SORGHUM HALEPENSE POLLEN, SYAGRUS ROMANZOFFIANA POLLEN, TAXODIUM DISTICHUM POLLEN, TRITICUM AESTIVUM POLLEN, ULMUS AMERICANA POLLEN, URTICA DIOICA POLLEN, URTICA URENS WHOLE, XANTHIUM STRUMARIUM POLLEN, ZEA MAYS POLLEN"
0a5ddc49-90da-4980-b4ad-410a08b983d5,BISMUTH SUBSALICYLATE,BISMUTH SUBSALICYLATE
0a5e5933-4139-18e2-e063-6394a90a7d58,ATROPA BELLADONNA,"ATROPA BELLADONNA, CHAMOMILE, CUPRIC SULFATE, MAGNESIUM PHOSPHATE, TRIBASIC, PENTAHYDRATE, OSTREA EDULIS SHELL, THYROID, UNSPECIFIED"
0a5ef7df-9c19-56a4-e063-6394a90ab3ad,NITROGEN,NITROGEN
0a5fc0ef-ba33-bb0b-e063-6394a90af7d9,ACETAMINOPHEN,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE"
0a608d08-bcbd-fa31-e063-6394a90a97db,ALCOHOL,ALCOHOL
0a608d08-bcbf-fa31-e063-6394a90a97db,ALCOHOL,ALCOHOL
0a609538-0e2e-7515-e063-6294a90afd25,ALCOHOL,ALCOHOL
0a612c10-7125-d2aa-e063-6294a90ac954,CYCLOSPORINE,CYCLOSPORINE
